BRANDS,CATEGORY_TAGS,CITY,ENCLOSED,INCLUDES_PARKING_LOT,LATITUDE,LOCATION_NAME,LONGITUDE,MEDIAN_DWELL,NAICS_CODE,NORMALIZED_VISITS_BY_TOTAL_VISITORS,NORMALIZED_VISITS_BY_TOTAL_VISITS,POSTAL_CODE,RAW_VISITOR_COUNTS,RAW_VISIT_COUNTS,REGION,STREET_ADDRESS,SUB_CATEGORY,TOP_CATEGORY,dwell_5_20,dwell_lt5,dwell_61_240,dwell_gt240,dwell_21_60,dwell_total_obs,peak_hour,evening_share,avg_daily_visits,max_daily_visits,std_daily_visits,dwell_lt5_share,dwell_5_20_share,dwell_21_60_share,dwell_61_240_share,dwell_gt240_share,fast_food_behavior_score,visit_volume_score,stability_score,zip_restaurant_count,competition_score,fast_food_behavior_score_norm
,"Asian Food,Cafe,Dessert",Boston,False,False,42.351672,Cafe Darq,-71.061573,1.0,722515,0.001100471952,7.62301751e-05,2111.0,184.0,188.0,MA,38 Beach St,Snack and Nonalcoholic Beverage Bars,Restaurants and Other Eating Places,8,163,11,0,4,186.0,12,0.29936305732484075,6.0,8.0,1.684847078348464,0.8763440860215054,0.043010752688172046,0.021505376344086023,0.05913978494623656,0.0,0.543010752688172,0.004419863386040795,0.9931038602724882,66,0.19753086419753085,0.9050179211469533
,Italian Food,Boston,False,False,42.364986,Cantina Italiana,-71.053527,12.0,722511,0.0004510746122,3.105735656e-05,2113.0,76.0,76.0,MA,346 Hanover St,Full-Service Restaurants,Restaurants and Other Eating Places,9,61,0,0,4,74.0,0,0.5533980582524272,2.4516129032258065,5.0,1.6031965986824743,0.8243243243243243,0.12162162162162163,0.05405405405405406,0.0,0.0,0.5432432432432432,0.0017726724810324045,0.9934772107307505,40,0.5185185185185186,0.9054054054054055
,Bakery,Boston,False,False,42.35106,Hing Shing Pastry,-71.06022,4.0,722515,0.00497893036,0.0003424001537,2111.0,703.0,847.0,MA,67 Beach St,Snack and Nonalcoholic Beverage Bars,Restaurants and Other Eating Places,35,698,49,7,55,844.0,10,0.38859180035650626,28.29032258064516,64.0,16.54162598472479,0.8270142180094787,0.041469194312796206,0.06516587677725119,0.058056872037914695,0.008293838862559242,0.5127962085308057,0.019995745586045523,0.925170576405864,66,0.19753086419753085,0.8546603475513428
Dunkin',"Coffee Shop,Counter Service,Dessert,Donut Shop,Snacks",Boston,False,False,42.366389,Dunkin',-71.062353,147.0,722515,0.07733499685,0.005323984245,2114.0,7597.0,13219.0,MA,100 Legends Way,Snack and Nonalcoholic Beverage Bars,Restaurants and Other Eating Places,1062,5774,2916,2755,710,13217.0,18,0.47787674443763295,417.93548387096774,616.0,94.55291588409754,0.43686161761367936,0.08035106302489219,0.0537186956192782,0.22062495271241583,0.20844367102973443,0.29425739577816445,0.312415798057151,0.5684604755870983,52,0.37037037037037035,0.4904289929636074
,,Boston,False,False,42.345882,Berklee Noodles Factory,-71.087368,20.0,722511,0.0003711143586,2.585865119e-05,2115.0,50.0,61.0,MA,173 Massachusetts Ave,Full-Service Restaurants,Restaurants and Other Eating Places,3,57,0,0,0,60.0,10,0.24822695035460993,2.096774193548387,5.0,1.9895669606592612,0.95,0.05,0.0,0.0,0.0,0.59,0.0014181379848259236,0.9917105150261685,75,0.0864197530864198,0.9833333333333333
,"Cafe,Smoothie & Juice Bar",Boston,False,False,42.306069,Tot Cafe by Little Cocoa Bean,-71.114685,95.0,722515,0.0002348304101,1.687930043e-05,2130.0,40.0,40.0,MA,114 South St,Snack and Nonalcoholic Beverage Bars,Restaurants and Other Eating Places,0,26,13,0,0,39.0,17,0.7924528301886793,1.2580645161290323,3.0,1.4134775677552673,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.39999999999999997,0.0009217896901368503,0.9943447094573652,9,0.9012345679012346,0.6666666666666666
,Truck or Cart,Boston,False,False,42.34934,Beantown Taquaria Express Food Truck,-71.106958,5.0,722515,0.000117642608,8.164146443e-06,2446.0,15.0,20.0,MA,St Mary's St @ Commonwealth Ave,Snack and Nonalcoholic Beverage Bars,Restaurants and Other Eating Places,0,16,1,0,0,17.0,12,0.23809523809523808,0.6451612903225806,3.0,0.784872584554609,0.9411764705882353,0.0,0.0,0.058823529411764705,0.0,0.5647058823529412,0.00044907702852820913,0.9972190337663456,1,1.0,0.9411764705882353
,Ice Cream Shop,Boston,False,False,42.357829,Latto Cream,-71.055629,1.0,722515,0.001016853226,7.06283429e-05,2109.0,161.0,173.0,MA,9 Liberty Sq,Snack and Nonalcoholic Beverage Bars,Restaurants and Other Eating Places,2,165,4,0,0,171.0,9,0.2827586206896552,5.516129032258065,7.0,0.8374680635965915,0.9649122807017544,0.011695906432748537,0.0,0.023391812865497075,0.0,0.583625730994152,0.004065328889834314,0.9969785385937125,47,0.4320987654320988,0.9727095516569201
,"Asian Food,Chinese Food",Boston,False,False,42.345715,Dumpling Palace,-71.087321,1.0,722511,0.0007704333109,5.312056518e-05,2115.0,111.0,131.0,MA,179 Massachusetts Ave,Full-Service Restaurants,Restaurants and Other Eating Places,10,120,0,0,0,130.0,12,0.29411764705882354,4.193548387096774,7.0,1.4901689628969157,0.9230769230769231,0.07692307692307693,0.0,0.0,0.0,0.5846153846153846,0.003072632300456168,0.9939940346341672,75,0.0864197530864198,0.9743589743589745
,"Italian Food,Truck or Cart",Boston,False,False,42.347405,Extra Long Sausages,-71.099318,72.0,722513,0.002718599177,0.0001845191607,2215.0,300.0,465.0,MA,42 Yawkey Way,Limited-Service Restaurants,Restaurants and Other Eating Places,14,357,31,49,12,463.0,22,0.2942430703624733,14.903225806451612,41.0,7.18131463708097,0.7710583153347732,0.03023758099352052,0.02591792656587473,0.06695464362850972,0.10583153347732181,0.4747300215982721,0.010966933749320475,0.9679710173269146,74,0.09876543209876543,0.7912167026637869
,Pizza,Boston,False,False,42.341277,Boston House of Pizza,-71.08735,7.0,722511,0.0005625240565,4.019385718e-05,2115.0,84.0,96.0,MA,305 Huntington Ave,Full-Service Restaurants,Restaurants and Other Eating Places,0,96,0,0,0,96.0,14,0.24376731301939059,3.064516129032258,6.0,2.4486399631417224,1.0,0.0,0.0,0.0,0.0,0.6,0.0022453851426410456,0.9896113832567807,75,0.0864197530864198,1.0
,Chicken Wings,Boston,False,False,42.329382,Chili Dog Grill & Chicken,-71.084349,3.0,722513,0.001004297704,6.897913059e-05,2119.0,116.0,171.0,MA,2360 Washington St,Limited-Service Restaurants,Restaurants and Other Eating Places,15,147,2,1,4,169.0,12,0.29357798165137616,5.483870967741935,10.0,1.720295693673985,0.8698224852071006,0.08875739644970414,0.023668639053254437,0.011834319526627219,0.005917159763313609,0.5573964497041419,0.00401805762367345,0.9929417698986082,13,0.8518518518518519,0.9289940828402365
,,Boston,False,False,42.341224,Outtakes,-71.088545,1.0,722513,0.0007004032933,4.97872475e-05,2115.0,119.0,119.0,MA,106 Saint Stephen St,Limited-Service Restaurants,Restaurants and Other Eating Places,0,119,0,0,0,119.0,12,0.35294117647058826,3.774193548387097,7.0,2.836509411223304,1.0,0.0,0.0,0.0,0.0,0.6,0.002789004703490983,0.9878378329141551,75,0.0864197530864198,1.0
,"American Food,Sandwich Shop",Boston,True,False,42.36173,The Dean's List,-71.066561,20.0,722511,0.0123709371,0.0008473929378,2114.0,1277.0,2132.0,MA,5 Blossom St,Full-Service Restaurants,Restaurants and Other Eating Places,173,1306,191,296,164,2130.0,12,0.21867541766109785,67.09677419354838,122.0,28.786595041968788,0.6131455399061033,0.0812206572769953,0.07699530516431925,0.08967136150234742,0.13896713615023473,0.40037558685446006,0.05036753409440072,0.8691799095092345,52,0.37037037037037035,0.6672926447574334
Dunkin',"Coffee Shop,Counter Service,Dessert,Donut Shop,Snacks",Boston,True,False,42.364196,Dunkin',-71.063123,1.0,722515,0.0008498086783,5.908579064e-05,2114.0,136.0,145.0,MA,59 Causeway St,Snack and Nonalcoholic Beverage Bars,Restaurants and Other Eating Places,0,136,0,0,8,144.0,9,0.1484375,4.612903225806452,5.0,0.48708609259811286,0.9444444444444444,0.0,0.05555555555555555,0.0,0.0,0.5666666666666667,0.0034035311635822164,0.9985806757761789,52,0.37037037037037035,0.9444444444444444
,"Bar or Pub,Cocktail Lounge,French Food,Late Night,Wine Bar",Boston,False,False,42.360959,Ma Maison,-71.067959,116.0,722511,0.0005504860585,3.809129715e-05,2114.0,30.0,94.0,MA,272 Cambridge St,Full-Service Restaurants,Restaurants and Other Eating Places,9,43,17,17,6,92.0,15,0.37777777777777777,3.032258064516129,5.0,0.8224225021923846,0.4673913043478261,0.09782608695652174,0.06521739130434782,0.18478260869565216,0.18478260869565216,0.31956521739130433,0.0021981138764801816,0.9970473350939665,52,0.37037037037037035,0.532608695652174
,Cafe,Boston,False,False,42.353176,Jazzman's Cafe,-71.059229,1.0,722513,0.01611238177,0.001112903801,2111.0,1906.0,2751.0,MA,1 Lincoln St,Limited-Service Restaurants,Restaurants and Other Eating Places,41,2379,96,216,16,2748.0,15,0.260250569476082,88.54838709677419,137.0,20.40847184884245,0.8657205240174672,0.014919941775836972,0.005822416302765648,0.034934497816593885,0.07860262008733625,0.5254002911208151,0.06499799097118816,0.9074892513076729,66,0.19753086419753085,0.8756671518680252
,Caribbean Food,Boston,False,False,42.333614,Flames Restaurant II,-71.105505,5.0,722511,0.0004773909929,3.325886544e-05,2115.0,60.0,81.0,MA,746 Huntington Ave,Full-Service Restaurants,Restaurants and Other Eating Places,15,66,0,0,0,81.0,12,0.26285714285714284,2.5806451612903225,5.0,1.6416787935483188,0.8148148148148148,0.18518518518518517,0.0,0.0,0.0,0.5629629629629629,0.0018908506464345649,0.9933012491791848,75,0.0864197530864198,0.9382716049382716
,Pizza,Boston,False,False,42.348498,Cafe 472,-71.093667,3.0,722511,0.0006334876568,4.415432297e-05,2215.0,90.0,108.0,MA,472 Commonwealth Ave,Full-Service Restaurants,Restaurants and Other Eating Places,4,90,4,9,0,107.0,8,0.3259668508287293,3.4516129032258065,5.0,1.4775461278191984,0.8411214953271028,0.037383177570093455,0.0,0.037383177570093455,0.08411214953271028,0.519626168224299,0.00252901273960623,0.9940517531102878,74,0.09876543209876543,0.866043613707165
,"Bar or Pub,French Food,Late Night,Wine Bar",Boston,True,False,42.349644,La Voile,-71.083282,14.0,722511,0.001066296421,7.351587445e-05,2116.0,159.0,181.0,MA,261 Newbury St,Full-Service Restaurants,Restaurants and Other Eating Places,21,123,10,7,18,179.0,9,0.2558139534883721,5.774193548387097,12.0,1.9295608295146043,0.6871508379888268,0.11731843575418995,0.1005586592178771,0.055865921787709494,0.03910614525139665,0.4592178770949721,0.0042544139544777706,0.9919848957359089,81,0.012345679012345734,0.7653631284916201
,,Boston,True,False,42.35843,Sumner Tunnel,-71.056672,1.0,722511,0.01541759128,0.001059236008,2108.0,1812.0,2638.0,MA,Boston Pl Ste,Full-Service Restaurants,Restaurants and Other Eating Places,62,2129,102,301,41,2635.0,18,0.36949006050129646,84.06451612903226,150.0,27.537581925693043,0.8079696394686907,0.023529411764705882,0.01555977229601518,0.03870967741935484,0.11423149905123339,0.4941935483870967,0.06232716443309934,0.8748910776645795,31,0.6296296296296297,0.8236559139784946
B.GOOD,"Breakfast,Catering,Counter Service,Dinner,Lunch,Salad,Sandwich Shop",Boston,False,,42.357945,B.GOOD,-71.058096,3.0,722513,0.0424054887,0.002938576188,2108.0,4432.0,7230.0,MA,255 Washington St,Limited-Service Restaurants,Restaurants and Other Eating Places,367,5419,513,567,363,7229.0,13,0.2771905561592413,231.29032258064515,291.0,22.99255636685574,0.749619587771476,0.05076774104302117,0.05021441416516807,0.07096417208465901,0.07843408493567575,0.470078849080094,0.17086199153844336,0.8956734096502188,31,0.6296296296296297,0.7834647484668233
,"Latin American Food,Peruvian Food",Boston,False,False,42.379121,Pollos A La Brasa Betos,-71.02839,34.0,722511,0.0006950393384,4.870173855e-05,2128.0,44.0,118.0,MA,294 Bennington St,Full-Service Restaurants,Restaurants and Other Eating Places,9,80,10,13,3,115.0,12,0.21014492753623187,3.838709677419355,6.0,0.766086586260511,0.6956521739130435,0.0782608695652174,0.02608695652173913,0.08695652173913043,0.11304347826086956,0.44869565217391305,0.002765369070410551,0.9973049335810277,52,0.37037037037037035,0.7478260869565218
,"Bar or Pub,Burgers,Late Night",Boston,False,False,42.386894,Renegade's Pub,-71.006821,44.0,722511,0.0005384830471,3.692433443e-05,2128.0,61.0,92.0,MA,1004 Bennington St,Full-Service Restaurants,Restaurants and Other Eating Places,6,52,16,1,14,89.0,16,0.3011049723756906,2.935483870967742,5.0,1.0756988387440687,0.5842696629213483,0.06741573033707865,0.15730337078651685,0.1797752808988764,0.011235955056179775,0.3775280898876405,0.0021508426103193173,0.9958892177539904,52,0.37037037037037035,0.6292134831460675
,"Greek Food,Mediterranean Food,Salad",Boston,False,False,42.341273,Gyroscope,-71.087356,7.0,722511,0.0005625240565,4.019385718e-05,2115.0,84.0,96.0,MA,305 Huntington Ave,Full-Service Restaurants,Restaurants and Other Eating Places,0,96,0,0,0,96.0,14,0.24376731301939059,3.064516129032258,6.0,2.4486399631417224,1.0,0.0,0.0,0.0,0.0,0.6,0.0022453851426410456,0.9896113832567807,75,0.0864197530864198,1.0
,"Bar or Pub,Cocktail Lounge,Late Night,Mexican Food",Boston,False,False,42.354837,Fajitas & 'Ritas,-71.062324,1.0,722511,0.0008512800245,5.859263053e-05,2111.0,107.0,145.0,MA,25 West St,Full-Service Restaurants,Restaurants and Other Eating Places,6,124,3,3,6,142.0,19,0.5096153846153846,4.645161290322581,8.0,1.4711940969021133,0.8732394366197183,0.04225352112676056,0.04225352112676056,0.02112676056338028,0.02112676056338028,0.5408450704225352,0.0034035311635822164,0.9940807980548305,66,0.19753086419753085,0.9014084507042253
,"Brunch,Korean Food,Salad",Boston,False,False,42.364226,Bonne Chance Cafe,-71.05952,1.0,722511,0.002525937967,0.0001731224921,2114.0,339.0,432.0,MA,77 Canal St,Full-Service Restaurants,Restaurants and Other Eating Places,11,395,7,8,8,429.0,17,0.38306451612903225,13.806451612903226,31.0,7.141064142434821,0.9207459207459208,0.02564102564102564,0.018648018648018648,0.016317016317016316,0.018648018648018648,0.5627039627039626,0.010186957857666218,0.9681550645080567,52,0.37037037037037035,0.9378399378399377
,Japanese Food,Boston,True,False,42.350771,Samurai Express,-71.07185,6.0,722511,0.007873628474,0.0005391324284,2116.0,956.0,1344.0,MA,31 Saint James Ave,Full-Service Restaurants,Restaurants and Other Eating Places,31,989,145,134,44,1343.0,19,0.437403400309119,43.03225806451613,146.0,21.645954506882987,0.7364110201042442,0.02308265078183172,0.03276247207743857,0.10796723752792256,0.09977661950856292,0.4510796723752792,0.03174265522702026,0.9018308066866378,81,0.012345679012345734,0.7517994539587987
B.GOOD,"Breakfast,Catering,Counter Service,Dinner,Lunch,Salad,Sandwich Shop",Boston,True,False,42.35386,B.GOOD,-71.058023,1.0,722513,0.00053676625,3.754081859e-05,2110.0,86.0,93.0,MA,84 Summer St,Limited-Service Restaurants,Restaurants and Other Eating Places,0,85,3,0,3,91.0,16,0.24054054054054055,2.967741935483871,5.0,1.6940859361936624,0.9340659340659341,0.0,0.03296703296703297,0.03296703296703297,0.0,0.5604395604395604,0.0021744782433997497,0.9930616151831215,46,0.4444444444444444,0.9340659340659341
,Japanese Food,Boston,True,False,42.338198,Sakura,-71.106917,32.0,722511,0.01076632801,0.0007479816442,2115.0,935.0,1862.0,MA,350 Longwood Ave,Full-Service Restaurants,Restaurants and Other Eating Places,155,1137,140,338,89,1859.0,10,0.2656759695541863,58.483870967741936,105.0,26.028360422929666,0.6116191500806886,0.08337816030123722,0.047875201721355565,0.07530930607853685,0.18181818181818182,0.400322754168908,0.04398591316268406,0.8817920602672643,75,0.0864197530864198,0.6672045902815134
,"Hawaiian Food,Japanese Food,Sushi",Boston,False,False,42.343122,Sushi Kappo,-71.098903,13.0,722513,0.0003124548118,2.176594989e-05,2215.0,45.0,53.0,MA,86 Peterborough St,Limited-Service Restaurants,Restaurants and Other Eating Places,7,45,0,0,0,52.0,15,0.16783216783216784,1.6774193548387097,4.0,1.6922421998198713,0.8653846153846154,0.1346153846153846,0.0,0.0,0.0,0.5730769230769232,0.0012290529201824671,0.9930700457498847,74,0.09876543209876543,0.9551282051282053
,"Dessert,Pizza,Salad",Boston,False,False,42.350294,8 Pizzas,-71.16706,10.0,722511,6.278212718e-06,4.393250386e-07,2135.0,1.0,1.0,MA,600 Washington St,Full-Service Restaurants,Restaurants and Other Eating Places,0,0,0,0,0,,10,0.0,0.03225806451612903,1.0,0.17668469596940847,,,,,,0.0,0.0,1.0,8,0.9135802469135803,0.0
,Seafood,Boston,False,False,42.349985,Beau's Seafood,-71.038492,87.0,722511,0.002004854524,0.0001397531846,2210.0,150.0,341.0,MA,9 Fish Pier St E,Full-Service Restaurants,Restaurants and Other Eating Places,2,139,141,27,30,339.0,18,0.3573717948717949,11.096774193548388,16.0,2.4803074563536884,0.41002949852507375,0.0058997050147492625,0.08849557522123894,0.415929203539823,0.07964601769911504,0.24837758112094394,0.0080361152473469,0.9894665822323278,82,0.0,0.4139626352015732
,"Bar or Pub,Brunch,Gay Bar,Late Night,Sports Bar",Boston,True,False,42.346969,Fritz Lounge,-71.070547,73.0,722511,0.001101634196,7.677833017e-05,2116.0,160.0,187.0,MA,26 Chandler St,Full-Service Restaurants,Restaurants and Other Eating Places,0,133,13,40,0,186.0,15,0.2703488372093023,5.967741935483871,8.0,1.9089580161952895,0.7150537634408602,0.0,0.0,0.06989247311827956,0.21505376344086022,0.4290322580645161,0.004396227752960363,0.9920791030182876,81,0.012345679012345734,0.7150537634408602
,"Asian Food,Vietnamese Food",Boston,True,False,42.354501,Kutzu,-71.055319,43.0,722511,0.007971295738,0.0005445527386,2110.0,678.0,1377.0,MA,100 High St,Full-Service Restaurants,Restaurants and Other Eating Places,79,805,172,259,60,1375.0,14,0.21787322480083132,43.03225806451613,75.0,22.620977804609346,0.5854545454545454,0.05745454545454545,0.04363636363636364,0.12509090909090909,0.18836363636363637,0.3742545454545454,0.03252263111867451,0.8973724691911131,46,0.4444444444444444,0.6237575757575757
Sal's Pizza,"Counter Service,Dinner,Lunch,Pizza",Boston,False,False,42.347334,Sal's Pizza,-71.098692,20.0,722513,0.0007427504439,5.14693696e-05,2215.0,92.0,127.0,MA,51 Brookline Ave,Limited-Service Restaurants,Restaurants and Other Eating Places,3,110,4,3,3,123.0,15,0.2556818181818182,4.0,6.0,0.915810939779251,0.8943089430894309,0.024390243902439025,0.024390243902439025,0.032520325203252036,0.024390243902439025,0.5463414634146341,0.0029780897681344395,0.9966203122998313,74,0.09876543209876543,0.9105691056910569
,Cafe,Boston,False,False,42.335597,Sebastian's Cafe,-71.101799,326.0,722513,0.001800114189,0.0001252506128,2115.0,98.0,308.0,MA,677 Huntington Ave,Limited-Service Restaurants,Restaurants and Other Eating Places,13,122,30,126,13,304.0,11,0.257825370675453,9.67741935483871,20.0,3.156019305454196,0.40131578947368424,0.04276315789473684,0.04276315789473684,0.09868421052631579,0.4144736842105263,0.2578947368421053,0.007256139355692642,0.9863768596789898,75,0.0864197530864198,0.42982456140350883
Starbucks,"Bakery,Coffee Shop,Counter Service,Dessert,Snacks,Tea House",Boston,False,False,42.348496,Starbucks,-71.134099,1.0,722515,1.158500895e-05,8.285613865e-07,2134.0,2.0,2.0,MA,1304 Commonwealth Ave,Snack and Nonalcoholic Beverage Bars,Restaurants and Other Eating Places,0,1,0,0,0,1.0,11,0.0,0.06451612903225806,1.0,0.24567010018915833,1.0,0.0,0.0,0.0,0.0,0.6,2.3635633080432058e-05,0.9996845611638265,23,0.7283950617283951,1.0
,Smoothie & Juice Bar,Boston,False,False,42.337193,Bamboo Beach Juice Bar,-71.035749,1.0,722515,1.172188652e-05,8.571922069e-07,2127.0,2.0,2.0,MA,687 E 2nd St,Snack and Nonalcoholic Beverage Bars,Restaurants and Other Eating Places,0,2,0,0,0,2.0,11,0.0,0.06451612903225806,2.0,0.35336939193881695,1.0,0.0,0.0,0.0,0.0,0.6,2.3635633080432058e-05,0.9991921013510522,38,0.5432098765432098,1.0
,Seafood,Boston,False,False,42.330586,Pacific Seafood,-71.067237,1.0,722511,5.429589089e-06,3.697798183e-07,2118.0,1.0,1.0,MA,120 Newmarket Sq,Full-Service Restaurants,Restaurants and Other Eating Places,0,1,0,0,0,1.0,11,0.0,0.03225806451612903,1.0,0.17668469596940847,1.0,0.0,0.0,0.0,0.0,0.6,0.0,1.0,44,0.4691358024691358,1.0
,"Italian Food,Pizza,Salad",Boston,False,False,42.339407,Pizzeria 260,-71.051374,4.0,722511,0.000300170495,2.072903335e-05,2127.0,50.0,50.0,MA,260 W Broadway,Full-Service Restaurants,Restaurants and Other Eating Places,16,33,0,0,0,49.0,16,0.0,1.7096774193548387,5.0,1.9376332151846716,0.673469387755102,0.32653061224489793,0.0,0.0,0.0,0.5346938775510204,0.001158146020941171,0.9919479843925644,38,0.5432098765432098,0.891156462585034
